harpnum,timestamp,goes_class
6424,2016-03-13 12:00:00,B6.4
6424,2016-03-14 00:00:00,
6427,2016-03-11 00:00:00,
6427,2016-03-11 12:00:00,
6427,2016-03-12 00:00:00,
6427,2016-03-12 12:00:00,
6436,2016-03-15 00:00:00,
6437,2016-03-15 00:00:00,
6437,2016-03-15 12:00:00,
6437,2016-03-16 00:00:00,
6437,2016-03-16 12:00:00,
6437,2016-03-17 00:00:00,B3.5
6437,2016-03-17 12:00:00,B3.5
6437,2016-03-18 00:00:00,
6437,2016-03-18 12:00:00,
6437,2016-03-19 00:00:00,B2.1
6437,2016-03-19 12:00:00,B2.1
6437,2016-03-20 00:00:00,
6437,2016-03-20 12:00:00,
6437,2016-03-21 00:00:00,
6437,2016-03-21 12:00:00,
6454,2016-03-23 00:00:00,B4.2
6454,2016-03-23 12:00:00,B4.2
6454,2016-03-24 00:00:00,B2.0
6454,2016-03-24 12:00:00,B2.0
6454,2016-03-25 00:00:00,B6.5
6454,2016-03-25 12:00:00,B6.5
6454,2016-03-26 00:00:00,B1.9
6454,2016-03-26 12:00:00,B1.9
6454,2016-03-27 00:00:00,B1.7
6454,2016-03-27 12:00:00,B3.7
6454,2016-03-28 00:00:00,B3.7
6454,2016-03-28 12:00:00,
6454,2016-03-29 00:00:00,
6454,2016-03-29 12:00:00,
6464,2016-03-30 00:00:00,
6464,2016-03-30 12:00:00,
6464,2016-03-31 00:00:00,
6464,2016-03-31 12:00:00,
6464,2016-04-01 00:00:00,
6464,2016-04-01 12:00:00,
6483,2016-04-07 00:00:00,C1.9
6483,2016-04-07 12:00:00,B7.7
6483,2016-04-08 00:00:00,C1.1
6483,2016-04-08 12:00:00,C1.5
6483,2016-04-09 00:00:00,C2.8
6483,2016-04-09 12:00:00,C2.8
6483,2016-04-10 00:00:00,C1.5
6483,2016-04-10 12:00:00,C1.1
6483,2016-04-11 00:00:00,C1.4
6483,2016-04-11 12:00:00,C1.8
6483,2016-04-12 00:00:00,C1.8
6483,2016-04-12 12:00:00,B8.6
6483,2016-04-13 00:00:00,C2.9
6483,2016-04-13 12:00:00,C2.9
6483,2016-04-14 00:00:00,C1.8
6483,2016-04-14 12:00:00,C1.8
6483,2016-04-15 00:00:00,C4.1
6483,2016-04-15 12:00:00,C4.1
6483,2016-04-16 00:00:00,C5.8
6483,2016-04-16 12:00:00,C5.8
6483,2016-04-17 00:00:00,C2.4
6483,2016-04-17 12:00:00,M6.7
6483,2016-04-18 00:00:00,M6.7
6483,2016-04-18 12:00:00,B5.7
6483,2016-04-19 00:00:00,C1.0
6483,2016-04-19 12:00:00,C1.0
6483,2016-04-20 00:00:00,B8.5
6500,2016-04-15 00:00:00,
6500,2016-04-15 12:00:00,
6500,2016-04-16 00:00:00,
6500,2016-04-16 12:00:00,
6500,2016-04-17 00:00:00,
6500,2016-04-17 12:00:00,
6500,2016-04-18 00:00:00,B4.3
6500,2016-04-18 12:00:00,B4.3
6500,2016-04-19 00:00:00,
6507,2016-04-24 00:00:00,
6507,2016-04-24 12:00:00,
6507,2016-04-25 00:00:00,
6507,2016-04-25 12:00:00,
6507,2016-04-26 00:00:00,
6507,2016-04-26 12:00:00,
6507,2016-04-27 00:00:00,
6507,2016-04-27 12:00:00,C1.8
6507,2016-04-28 00:00:00,C1.9
6507,2016-04-28 12:00:00,C1.9
6507,2016-04-29 00:00:00,B5.5
6518,2016-04-26 00:00:00,
6518,2016-04-26 12:00:00,
6518,2016-04-27 00:00:00,B6.9
6518,2016-04-27 12:00:00,B6.9
6518,2016-04-28 00:00:00,
6518,2016-04-28 12:00:00,B6.2
6518,2016-04-29 00:00:00,B6.7
6518,2016-04-29 12:00:00,B6.7
6518,2016-04-30 00:00:00,B6.9
6523,2016-04-27 00:00:00,
6523,2016-04-27 12:00:00,
6523,2016-04-28 00:00:00,
6523,2016-04-28 12:00:00,
6523,2016-04-29 00:00:00,
6523,2016-04-29 12:00:00,C1.2
6523,2016-04-30 00:00:00,C1.2
6523,2016-04-30 12:00:00,C2.4
6523,2016-05-01 00:00:00,C2.5
6523,2016-05-01 12:00:00,C2.5
6523,2016-05-02 00:00:00,B4.5
6523,2016-05-02 12:00:00,B6.4
6530,2016-04-29 00:00:00,
6530,2016-04-29 12:00:00,
6532,2016-05-01 00:00:00,
6532,2016-05-01 12:00:00,
6532,2016-05-02 00:00:00,
6532,2016-05-02 12:00:00,B6.2
6532,2016-05-03 00:00:00,B6.2
6532,2016-05-03 12:00:00,B6.9
6532,2016-05-04 00:00:00,B6.9
6532,2016-05-04 12:00:00,
6537,2016-05-03 00:00:00,
6537,2016-05-03 12:00:00,
6537,2016-05-04 00:00:00,C1.7
6537,2016-05-04 12:00:00,C1.7
6537,2016-05-05 00:00:00,
6537,2016-05-05 12:00:00,
6537,2016-05-06 00:00:00,
6537,2016-05-06 12:00:00,
6537,2016-05-07 00:00:00,
6537,2016-05-07 12:00:00,
6537,2016-05-08 00:00:00,
6537,2016-05-08 12:00:00,
6544,2016-05-07 00:00:00,
6544,2016-05-07 12:00:00,
6544,2016-05-08 00:00:00,
6544,2016-05-08 12:00:00,
6544,2016-05-09 00:00:00,B8.1
6544,2016-05-09 12:00:00,B8.1
6544,2016-05-10 00:00:00,
6544,2016-05-10 12:00:00,
6544,2016-05-11 00:00:00,
6544,2016-05-11 12:00:00,
6544,2016-05-12 00:00:00,
6544,2016-05-12 12:00:00,
6545,2016-05-07 00:00:00,
6545,2016-05-07 12:00:00,
6558,2016-05-13 00:00:00,
6558,2016-05-13 12:00:00,
6558,2016-05-14 00:00:00,
6558,2016-05-14 12:00:00,
6558,2016-05-15 00:00:00,
6558,2016-05-15 12:00:00,
6558,2016-05-16 00:00:00,
6558,2016-05-16 12:00:00,
6558,2016-05-17 00:00:00,
6558,2016-05-17 12:00:00,
6558,2016-05-18 00:00:00,
6558,2016-05-18 12:00:00,
6558,2016-05-19 00:00:00,
6558,2016-05-19 12:00:00,B3.9
6558,2016-05-20 00:00:00,B4.4
6558,2016-05-20 12:00:00,B7.3
6558,2016-05-21 00:00:00,C1.0
6558,2016-05-21 12:00:00,C1.0
6558,2016-05-22 00:00:00,B5.9
6558,2016-05-22 12:00:00,B3.0
6566,2016-05-19 00:00:00,
6566,2016-05-19 12:00:00,
6566,2016-05-20 00:00:00,
6566,2016-05-20 12:00:00,
6566,2016-05-21 00:00:00,
6566,2016-05-21 12:00:00,
6566,2016-05-22 00:00:00,
6566,2016-05-22 12:00:00,
6576,2016-05-23 00:00:00,
6576,2016-05-23 12:00:00,
6576,2016-05-24 00:00:00,
6576,2016-05-24 12:00:00,
6585,2016-05-26 00:00:00,
6585,2016-05-26 12:00:00,
6591,2016-05-29 00:00:00,
6591,2016-05-29 12:00:00,C1.4
6591,2016-05-30 00:00:00,C1.4
6591,2016-05-30 12:00:00,C1.0
6599,2016-06-01 00:00:00,
6599,2016-06-01 12:00:00,
6599,2016-06-02 00:00:00,
6599,2016-06-02 12:00:00,
6599,2016-06-03 00:00:00,
6599,2016-06-03 12:00:00,
6599,2016-06-04 00:00:00,
6599,2016-06-04 12:00:00,
6599,2016-06-05 00:00:00,
6599,2016-06-05 12:00:00,
6599,2016-06-06 00:00:00,
6599,2016-06-06 12:00:00,
6599,2016-06-07 00:00:00,
6599,2016-06-07 12:00:00,B2.3
6599,2016-06-08 00:00:00,B2.3
6599,2016-06-08 12:00:00,B2.8
6599,2016-06-09 00:00:00,C1.1
6599,2016-06-09 12:00:00,C1.1
6599,2016-06-10 00:00:00,B4.9
6599,2016-06-10 12:00:00,B4.9
6599,2016-06-11 00:00:00,C6.5
6599,2016-06-11 12:00:00,C6.5
6613,2016-06-09 00:00:00,
6613,2016-06-09 12:00:00,B2.2
6613,2016-06-10 00:00:00,B2.2
6615,2016-06-11 00:00:00,B4.2
6615,2016-06-11 12:00:00,B5.8
6615,2016-06-12 00:00:00,B5.8
6615,2016-06-12 12:00:00,B9.3
6617,2016-06-11 00:00:00,
6617,2016-06-11 12:00:00,
6617,2016-06-12 00:00:00,
6617,2016-06-12 12:00:00,
6626,2016-06-14 00:00:00,
6626,2016-06-14 12:00:00,
6626,2016-06-15 00:00:00,
6626,2016-06-15 12:00:00,B3.8
6626,2016-06-16 00:00:00,B8.8
6626,2016-06-16 12:00:00,B8.8
6626,2016-06-17 00:00:00,B4.0
6626,2016-06-17 12:00:00,B3.8
6626,2016-06-18 00:00:00,B3.8
6626,2016-06-18 12:00:00,B2.7
6626,2016-06-19 00:00:00,B5.0
6632,2016-06-16 00:00:00,B4.0
6632,2016-06-16 12:00:00,B4.0
6632,2016-06-17 00:00:00,B2.7
6662,2016-07-07 00:00:00,
6662,2016-07-07 12:00:00,B6.3
6662,2016-07-08 00:00:00,B6.3
6666,2016-07-08 00:00:00,C2.7
6666,2016-07-08 12:00:00,B9.8
6666,2016-07-09 00:00:00,C2.6
6666,2016-07-09 12:00:00,C8.6
6666,2016-07-10 00:00:00,C8.6
6666,2016-07-10 12:00:00,
6666,2016-07-11 00:00:00,B9.4
6666,2016-07-11 12:00:00,B9.4
6666,2016-07-12 00:00:00,
6666,2016-07-12 12:00:00,
6666,2016-07-13 00:00:00,
6670,2016-07-10 00:00:00,
6670,2016-07-10 12:00:00,
6670,2016-07-11 00:00:00,
6670,2016-07-11 12:00:00,B3.9
6670,2016-07-12 00:00:00,B3.9
6670,2016-07-12 12:00:00,
6670,2016-07-13 00:00:00,B8.7
6670,2016-07-13 12:00:00,B8.7
6670,2016-07-14 00:00:00,B3.1
6670,2016-07-14 12:00:00,B7.4
6670,2016-07-15 00:00:00,C2.0
6670,2016-07-15 12:00:00,C6.8
6670,2016-07-16 00:00:00,C6.8
6670,2016-07-16 12:00:00,C1.4
6670,2016-07-17 00:00:00,C6.6
6670,2016-07-17 12:00:00,C6.6
6670,2016-07-18 00:00:00,C4.4
6670,2016-07-18 12:00:00,C2.2
6670,2016-07-19 00:00:00,C2.2
6670,2016-07-19 12:00:00,C4.2
6670,2016-07-20 00:00:00,C4.6
6670,2016-07-20 12:00:00,M1.2
6670,2016-07-21 00:00:00,M1.2
6670,2016-07-21 12:00:00,C9.1
6670,2016-07-22 00:00:00,C6.6
6670,2016-07-22 12:00:00,M7.6
6670,2016-07-23 00:00:00,M7.6
6670,2016-07-23 12:00:00,M2.0
6670,2016-07-24 00:00:00,M2.0
6692,2016-08-04 00:00:00,
6692,2016-08-04 12:00:00,
6692,2016-08-05 00:00:00,
6692,2016-08-05 12:00:00,
6692,2016-08-06 00:00:00,B8.8
6692,2016-08-06 12:00:00,C1.3
6692,2016-08-07 00:00:00,C5.6
6692,2016-08-07 12:00:00,C5.6
6693,2016-08-04 00:00:00,B2.0
6693,2016-08-04 12:00:00,C1.4
6693,2016-08-05 00:00:00,C1.4
6693,2016-08-05 12:00:00,B2.9
6693,2016-08-06 00:00:00,B2.9
6693,2016-08-06 12:00:00,
6693,2016-08-07 00:00:00,C8.5
6693,2016-08-07 12:00:00,C8.5
6693,2016-08-08 00:00:00,C2.8
6693,2016-08-08 12:00:00,
6693,2016-08-09 00:00:00,
6699,2016-08-07 00:00:00,
6699,2016-08-07 12:00:00,C5.6
6699,2016-08-08 00:00:00,C5.6
6699,2016-08-08 12:00:00,C8.9
6699,2016-08-09 00:00:00,C8.9
6699,2016-08-09 12:00:00,B8.7
6699,2016-08-10 00:00:00,B5.7
6699,2016-08-10 12:00:00,B5.6
6699,2016-08-11 00:00:00,C2.4
6699,2016-08-11 12:00:00,C2.4
6699,2016-08-12 00:00:00,B7.0
6699,2016-08-12 12:00:00,B4.3
6699,2016-08-13 00:00:00,B2.9
6699,2016-08-13 12:00:00,B2.9
6699,2016-08-14 00:00:00,
6699,2016-08-14 12:00:00,
6699,2016-08-15 00:00:00,
6699,2016-08-15 12:00:00,
6699,2016-08-16 00:00:00,
6699,2016-08-16 12:00:00,
6699,2016-08-17 00:00:00,
6699,2016-08-17 12:00:00,
6699,2016-08-18 00:00:00,
6703,2016-08-08 00:00:00,
6715,2016-08-21 00:00:00,
6715,2016-08-21 12:00:00,B1.3
6716,2016-08-22 00:00:00,B2.8
6716,2016-08-22 12:00:00,B3.0
6716,2016-08-23 00:00:00,B3.0
6716,2016-08-23 12:00:00,
6716,2016-08-24 00:00:00,
6716,2016-08-24 12:00:00,
6716,2016-08-25 00:00:00,
6716,2016-08-25 12:00:00,B6.6
6716,2016-08-26 00:00:00,B6.6
6716,2016-08-26 12:00:00,
6716,2016-08-27 00:00:00,B2.5
6716,2016-08-27 12:00:00,B2.5
6716,2016-08-28 00:00:00,C1.0
6716,2016-08-28 12:00:00,C2.2
6731,2016-08-30 00:00:00,C1.0
6731,2016-08-30 12:00:00,C1.1
6731,2016-08-31 00:00:00,C2.2
6731,2016-08-31 12:00:00,C2.2
6731,2016-09-01 00:00:00,B5.8
6731,2016-09-01 12:00:00,B9.1
6731,2016-09-02 00:00:00,B9.1
6731,2016-09-02 12:00:00,B8.9
6731,2016-09-03 00:00:00,B7.1
6731,2016-09-03 12:00:00,
6731,2016-09-04 00:00:00,B9.2
6731,2016-09-04 12:00:00,B9.2
6731,2016-09-05 00:00:00,B6.4
6731,2016-09-05 12:00:00,B3.0
6731,2016-09-06 00:00:00,
6731,2016-09-06 12:00:00,B6.6
6731,2016-09-07 00:00:00,B6.6
6731,2016-09-07 12:00:00,B8.3
6731,2016-09-08 00:00:00,B8.3
6731,2016-09-08 12:00:00,B8.2
6731,2016-09-09 00:00:00,B7.9
6731,2016-09-09 12:00:00,B5.3
6731,2016-09-10 00:00:00,B5.3
6731,2016-09-10 12:00:00,B2.3
6731,2016-09-11 00:00:00,
6731,2016-09-11 12:00:00,
6731,2016-09-12 00:00:00,
6731,2016-09-12 12:00:00,B2.7
6731,2016-09-13 00:00:00,B2.7
6732,2016-09-01 00:00:00,
6737,2016-09-05 00:00:00,
6737,2016-09-05 12:00:00,
6737,2016-09-06 00:00:00,
6737,2016-09-06 12:00:00,
6737,2016-09-07 00:00:00,
6745,2016-09-07 00:00:00,
6745,2016-09-07 12:00:00,
6745,2016-09-08 00:00:00,
6745,2016-09-08 12:00:00,
6759,2016-09-14 00:00:00,
6759,2016-09-14 12:00:00,
6759,2016-09-15 00:00:00,
6759,2016-09-15 12:00:00,
6759,2016-09-16 00:00:00,
6759,2016-09-16 12:00:00,B4.0
6759,2016-09-17 00:00:00,B4.0
6759,2016-09-17 12:00:00,B6.8
6764,2016-09-18 00:00:00,
6764,2016-09-18 12:00:00,
6764,2016-09-19 00:00:00,
6769,2016-09-19 00:00:00,
6769,2016-09-19 12:00:00,
6769,2016-09-20 00:00:00,
6769,2016-09-20 12:00:00,
6769,2016-09-21 00:00:00,
6769,2016-09-21 12:00:00,
6769,2016-09-22 00:00:00,
6769,2016-09-22 12:00:00,
6769,2016-09-23 00:00:00,
6769,2016-09-23 12:00:00,B1.9
6769,2016-09-24 00:00:00,B6.9
6769,2016-09-24 12:00:00,B6.9
6769,2016-09-25 00:00:00,C1.3
6769,2016-09-25 12:00:00,C1.3
6769,2016-09-26 00:00:00,B5.0
6769,2016-09-26 12:00:00,C1.0
6769,2016-09-27 00:00:00,C1.0
6769,2016-09-27 12:00:00,B6.7
6789,2016-10-01 00:00:00,B3.4
6789,2016-10-01 12:00:00,B4.8
6789,2016-10-02 00:00:00,B4.8
6789,2016-10-02 12:00:00,B3.4
6789,2016-10-03 00:00:00,
6789,2016-10-03 12:00:00,B6.1
6789,2016-10-04 00:00:00,B6.1
6789,2016-10-04 12:00:00,B5.6
6789,2016-10-05 00:00:00,B5.6
6789,2016-10-05 12:00:00,
6789,2016-10-06 00:00:00,
6789,2016-10-06 12:00:00,B3.5
6789,2016-10-07 00:00:00,B3.5
6794,2016-10-02 00:00:00,
6794,2016-10-02 12:00:00,
6794,2016-10-03 00:00:00,
6794,2016-10-03 12:00:00,
6794,2016-10-04 00:00:00,
6794,2016-10-04 12:00:00,
6803,2016-10-11 00:00:00,
6803,2016-10-11 12:00:00,
6803,2016-10-12 00:00:00,
6803,2016-10-12 12:00:00,
6803,2016-10-13 00:00:00,
6815,2016-10-19 00:00:00,
6815,2016-10-19 12:00:00,
6815,2016-10-20 00:00:00,
6815,2016-10-20 12:00:00,B1.2
6815,2016-10-21 00:00:00,B1.6
6815,2016-10-21 12:00:00,B1.6
6815,2016-10-22 00:00:00,
6815,2016-10-22 12:00:00,
6820,2016-10-25 00:00:00,
6824,2016-10-29 00:00:00,
6824,2016-10-29 12:00:00,
6829,2016-10-31 00:00:00,
6838,2016-11-09 00:00:00,
6838,2016-11-09 12:00:00,
6838,2016-11-10 00:00:00,
6838,2016-11-10 12:00:00,
6838,2016-11-11 00:00:00,
6838,2016-11-11 12:00:00,
6838,2016-11-12 00:00:00,B2.9
6846,2016-11-15 00:00:00,
6846,2016-11-15 12:00:00,
6846,2016-11-16 00:00:00,
6846,2016-11-16 12:00:00,
6846,2016-11-17 00:00:00,
6846,2016-11-17 12:00:00,
6846,2016-11-18 00:00:00,
6846,2016-11-18 12:00:00,B1.9
6846,2016-11-19 00:00:00,B1.9
6846,2016-11-19 12:00:00,B1.1
6846,2016-11-20 00:00:00,
6846,2016-11-20 12:00:00,
6866,2016-11-26 00:00:00,
6866,2016-11-26 12:00:00,
6868,2016-11-28 00:00:00,
6881,2016-12-11 00:00:00,B1.3
6881,2016-12-11 12:00:00,B1.3
6881,2016-12-12 00:00:00,
6881,2016-12-12 12:00:00,
6881,2016-12-13 00:00:00,
6881,2016-12-13 12:00:00,
6881,2016-12-14 00:00:00,
6889,2016-12-18 00:00:00,
6889,2016-12-18 12:00:00,
6892,2016-12-19 00:00:00,
6895,2016-12-26 00:00:00,B8.3
6895,2016-12-26 12:00:00,B8.3
6895,2016-12-27 00:00:00,B3.1
6895,2016-12-27 12:00:00,B1.5
6895,2016-12-28 00:00:00,
6895,2016-12-28 12:00:00,
6895,2016-12-29 00:00:00,
6898,2016-12-27 00:00:00,
6910,2017-01-11 00:00:00,
6910,2017-01-11 12:00:00,
6920,2017-01-19 00:00:00,
6920,2017-01-19 12:00:00,B5.3
6920,2017-01-20 00:00:00,B5.3
6920,2017-01-20 12:00:00,C9.3
6920,2017-01-21 00:00:00,C9.3
6920,2017-01-21 12:00:00,C1.8
6920,2017-01-22 00:00:00,B2.4
6920,2017-01-22 12:00:00,B2.4
6920,2017-01-23 00:00:00,
6920,2017-01-23 12:00:00,
6920,2017-01-24 00:00:00,
6920,2017-01-24 12:00:00,
6920,2017-01-25 00:00:00,
6920,2017-01-25 12:00:00,
6920,2017-01-26 00:00:00,
6920,2017-01-26 12:00:00,
6920,2017-01-27 00:00:00,
6920,2017-01-27 12:00:00,
6920,2017-01-28 00:00:00,
6920,2017-01-28 12:00:00,
6920,2017-01-29 00:00:00,
6920,2017-01-29 12:00:00,
6920,2017-01-30 00:00:00,
6922,2017-01-19 00:00:00,
6922,2017-01-19 12:00:00,
6922,2017-01-20 00:00:00,B4.1
6922,2017-01-20 12:00:00,B4.1
6930,2017-01-24 00:00:00,B5.2
6930,2017-01-24 12:00:00,B5.2
6930,2017-01-25 00:00:00,B8.5
6930,2017-01-25 12:00:00,B8.5
6930,2017-01-26 00:00:00,B4.1
6930,2017-01-26 12:00:00,B2.6
6930,2017-01-27 00:00:00,B2.3
6930,2017-01-27 12:00:00,B2.3
6930,2017-01-28 00:00:00,
6930,2017-01-28 12:00:00,
6930,2017-01-29 00:00:00,
6930,2017-01-29 12:00:00,
6930,2017-01-30 00:00:00,
6930,2017-01-30 12:00:00,
6930,2017-01-31 00:00:00,
6930,2017-01-31 12:00:00,
6930,2017-02-01 00:00:00,
6930,2017-02-01 12:00:00,
6930,2017-02-02 00:00:00,
6930,2017-02-02 12:00:00,
6930,2017-02-03 00:00:00,
6930,2017-02-03 12:00:00,
6939,2017-01-30 00:00:00,
6946,2017-02-05 00:00:00,
6949,2017-02-08 00:00:00,B1.1
6949,2017-02-08 12:00:00,C1.3
6949,2017-02-09 00:00:00,C1.3
6949,2017-02-09 12:00:00,
6949,2017-02-10 00:00:00,
6949,2017-02-10 12:00:00,
6949,2017-02-11 00:00:00,
6949,2017-02-11 12:00:00,
6949,2017-02-12 00:00:00,
6949,2017-02-12 12:00:00,
6949,2017-02-13 00:00:00,
6949,2017-02-13 12:00:00,
6952,2017-02-19 00:00:00,
6952,2017-02-19 12:00:00,B4.5
6952,2017-02-20 00:00:00,B5.4
6952,2017-02-20 12:00:00,B5.4
6952,2017-02-21 00:00:00,B3.0
6952,2017-02-21 12:00:00,B6.8
6952,2017-02-22 00:00:00,C4.1
6952,2017-02-22 12:00:00,C4.1
6952,2017-02-23 00:00:00,B4.4
6952,2017-02-23 12:00:00,C1.1
6952,2017-02-24 00:00:00,C1.1
6952,2017-02-24 12:00:00,
6952,2017-02-25 00:00:00,
6952,2017-02-25 12:00:00,
6952,2017-02-26 00:00:00,
6957,2017-02-23 00:00:00,
6957,2017-02-23 12:00:00,
6961,2017-02-27 00:00:00,B9.3
6961,2017-02-27 12:00:00,B9.3
6961,2017-02-28 00:00:00,B7.7
6961,2017-02-28 12:00:00,B2.8
6961,2017-03-01 00:00:00,B2.8
6961,2017-03-01 12:00:00,
6961,2017-03-02 00:00:00,B1.7
6961,2017-03-02 12:00:00,B2.1
6961,2017-03-03 00:00:00,B2.1
6961,2017-03-03 12:00:00,B1.7
6961,2017-03-04 00:00:00,B1.7
6961,2017-03-04 12:00:00,B1.3
6961,2017-03-05 00:00:00,
6961,2017-03-05 12:00:00,B1.5
6961,2017-03-06 00:00:00,B1.5
6961,2017-03-06 12:00:00,
6961,2017-03-07 00:00:00,
6961,2017-03-07 12:00:00,
6967,2017-03-20 00:00:00,
6972,2017-03-25 00:00:00,B2.8
6972,2017-03-25 12:00:00,B4.0
6972,2017-03-26 00:00:00,C1.3
6972,2017-03-26 12:00:00,C1.3
6972,2017-03-27 00:00:00,B6.8
6972,2017-03-27 12:00:00,C1.1
6972,2017-03-28 00:00:00,C1.1
6972,2017-03-28 12:00:00,
6972,2017-03-29 00:00:00,B6.5
6972,2017-03-29 12:00:00,B6.5
6972,2017-03-30 00:00:00,B2.6
6972,2017-03-30 12:00:00,B3.3
6972,2017-03-31 00:00:00,B3.6
6972,2017-03-31 12:00:00,B3.6
6972,2017-04-01 00:00:00,M4.4
6972,2017-04-01 12:00:00,M5.3
6972,2017-04-02 00:00:00,M5.7
6972,2017-04-02 12:00:00,M5.7
6972,2017-04-03 00:00:00,M5.8
6972,2017-04-03 12:00:00,M5.8
6972,2017-04-04 00:00:00,C3.7
6972,2017-04-04 12:00:00,C2.3
6972,2017-04-05 00:00:00,
6974,2017-03-25 00:00:00,
6974,2017-03-25 12:00:00,
6974,2017-03-26 00:00:00,
6975,2017-03-27 00:00:00,C5.1
6975,2017-03-27 12:00:00,C5.1
6975,2017-03-28 00:00:00,C3.2
6975,2017-03-28 12:00:00,B3.5
6975,2017-03-29 00:00:00,B4.3
6975,2017-03-29 12:00:00,B4.3
6975,2017-03-30 00:00:00,B2.7
6975,2017-03-30 12:00:00,B5.0
6975,2017-03-31 00:00:00,C1.7
6975,2017-03-31 12:00:00,C1.7
6975,2017-04-01 00:00:00,C5.1
6975,2017-04-01 12:00:00,C8.0
6975,2017-04-02 00:00:00,C8.0
6975,2017-04-02 12:00:00,C3.9
6975,2017-04-03 00:00:00,C3.9
6975,2017-04-03 12:00:00,C3.4
6975,2017-04-04 00:00:00,C4.9
6975,2017-04-04 12:00:00,C4.9
6975,2017-04-05 00:00:00,C1.1
6975,2017-04-05 12:00:00,C1.1
6975,2017-04-06 00:00:00,C5.5
6975,2017-04-06 12:00:00,C5.5
6975,2017-04-07 00:00:00,C4.3
6975,2017-04-07 12:00:00,C4.3
6975,2017-04-08 00:00:00,C1.2
6981,2017-03-31 00:00:00,
6982,2017-04-01 00:00:00,
6982,2017-04-01 12:00:00,
6982,2017-04-02 00:00:00,
6983,2017-04-08 00:00:00,B3.6
6983,2017-04-08 12:00:00,B3.6
6983,2017-04-09 00:00:00,
6983,2017-04-09 12:00:00,B2.7
6983,2017-04-10 00:00:00,B4.8
6983,2017-04-10 12:00:00,B4.8
6983,2017-04-11 00:00:00,B3.9
6983,2017-04-11 12:00:00,B1.4
6983,2017-04-12 00:00:00,B1.3
6983,2017-04-12 12:00:00,
6983,2017-04-13 00:00:00,
6983,2017-04-13 12:00:00,
6983,2017-04-14 00:00:00,
6983,2017-04-14 12:00:00,
6983,2017-04-15 00:00:00,
6983,2017-04-15 12:00:00,
6986,2017-04-17 00:00:00,C2.0
6986,2017-04-17 12:00:00,C3.3
6986,2017-04-18 00:00:00,C5.5
6986,2017-04-18 12:00:00,C5.5
6986,2017-04-19 00:00:00,B7.2
6986,2017-04-19 12:00:00,B8.0
6986,2017-04-20 00:00:00,B8.0
6986,2017-04-20 12:00:00,B3.7
6986,2017-04-21 00:00:00,B6.2
6986,2017-04-21 12:00:00,B9.6
6986,2017-04-22 00:00:00,B9.6
6986,2017-04-22 12:00:00,B3.7
6986,2017-04-23 00:00:00,B3.7
6986,2017-04-23 12:00:00,
6986,2017-04-24 00:00:00,B2.6
6986,2017-04-24 12:00:00,B2.6
6986,2017-04-25 00:00:00,B7.2
6986,2017-04-25 12:00:00,B7.2
6986,2017-04-26 00:00:00,B3.4
6986,2017-04-26 12:00:00,B3.4
6986,2017-04-27 00:00:00,
6986,2017-04-27 12:00:00,
6986,2017-04-28 00:00:00,
6986,2017-04-28 12:00:00,
6986,2017-04-29 00:00:00,
6986,2017-04-29 12:00:00,
6986,2017-04-30 00:00:00,B1.9
6994,2017-04-20 00:00:00,
6994,2017-04-20 12:00:00,
6994,2017-04-21 00:00:00,
6994,2017-04-21 12:00:00,
6994,2017-04-22 00:00:00,B2.0
6994,2017-04-22 12:00:00,B2.0
7013,2017-05-15 00:00:00,
7015,2017-05-17 00:00:00,
7015,2017-05-17 12:00:00,
7015,2017-05-18 00:00:00,
7015,2017-05-18 12:00:00,
7034,2017-05-31 00:00:00,C2.0
7034,2017-05-31 12:00:00,C6.6
7034,2017-06-01 00:00:00,C6.6
7034,2017-06-01 12:00:00,C1.4
7034,2017-06-02 00:00:00,C8.0
7034,2017-06-02 12:00:00,C8.0
7034,2017-06-03 00:00:00,C2.5
7034,2017-06-03 12:00:00,C2.5
7034,2017-06-04 00:00:00,B4.3
7034,2017-06-04 12:00:00,C2.7
7034,2017-06-05 00:00:00,C2.7
7034,2017-06-05 12:00:00,B9.4
7034,2017-06-06 00:00:00,B5.9
7034,2017-06-06 12:00:00,C1.3
7034,2017-06-07 00:00:00,C1.3
7034,2017-06-07 12:00:00,B4.4
7034,2017-06-08 00:00:00,B2.9
7034,2017-06-08 12:00:00,B4.1
7034,2017-06-09 00:00:00,B4.1
7034,2017-06-09 12:00:00,B1.7
7034,2017-06-10 00:00:00,B1.7
7034,2017-06-10 12:00:00,B1.5
7034,2017-06-11 00:00:00,B1.5
7034,2017-06-11 12:00:00,B1.3
7034,2017-06-12 00:00:00,
7050,2017-06-14 00:00:00,
7050,2017-06-14 12:00:00,B2.1
7050,2017-06-15 00:00:00,B2.9
7050,2017-06-15 12:00:00,B2.9
7050,2017-06-16 00:00:00,
7050,2017-06-16 12:00:00,B1.4
7050,2017-06-17 00:00:00,B1.4
7050,2017-06-17 12:00:00,B2.5
7050,2017-06-18 00:00:00,B2.9
7050,2017-06-18 12:00:00,B3.0
7050,2017-06-19 00:00:00,B5.0
7050,2017-06-19 12:00:00,B5.0
7050,2017-06-20 00:00:00,B1.4
7050,2017-06-20 12:00:00,
7058,2017-06-20 00:00:00,B1.5
7058,2017-06-20 12:00:00,
7058,2017-06-21 00:00:00,
7058,2017-06-21 12:00:00,B1.5
7058,2017-06-22 00:00:00,B1.5
